id,review,sentiment
687371624593778026,dimitris welcoming accommodating time arrival departure area central animated week bit gloomy sundays nights,neutral
27249556,reservation canceled days arrival automated posting,neutral
19818236,book airbnb accommodation please keep mind get paid host miglen nice friendly takes time give directions tips various sites attractions around city cleaning lady keeps place relatively tidy daily basis building well located central area athens convenient commuting plan visiting athens winter seasons low tolerance cold place likely suitable none rooms including bathroom kitchen heated canadian found cold indoor temperature difficult withstand overall felt like freezer inside apartment another thing bothered perpetual smell human waste inside bathroom often times strong odour waft inside room several occasion bathroom floor found completely wet unknown reasons times toilet wont flush unhygenic also made us uncomfortable furthermore aside bathtube none sinks hot water making dishes washing hands extremely painful,positive
18004326,apartment directly next olympic stadium minute walk syntagma squaremetro station minutes acropolis apartment looks like pictures alex met us keys apartment provided useful house manual included lists nearby restaurants taxi numbers etc,neutral
32136293,apartment renovated taste good materials modern style good shape located close enough main attractions want visit tourist reach walking however find location hardly suitable living space three citys big traffic arteries meeting close traffic noise hours every day depending tolerance traffic noise fumes apartment either suitable sometimes greasy odors bathroom chinese restaurant downstairs bit irritating next time come athens looking place quiet,neutral
816481253181437295,stay thelmas placebrbrpositive pointsbrthe place spotless cleanbrvery close shops station although found using yellow cabs cheap less complicated main attractionsbrshe meet us arrival explained almost everythingbrbrnegative pointsbr bunches ants kitchen according thelma one reviews exterminated ants ants still therebr chairs outside balcony pictures current chairs wood dangerous years old daughter sat chair fall apart weve noticed chairs glue probably happened beforebr sof bed also defaulted hard open left open break damage daughter slept thelma accused us breaking something made iron someone kg slept daysbr put fixed glued chair used wood chair doesnt picture airbnb host told us didnt know broken chair impossible chair glued twice reason believe host bad intention make sure ask open bed leaves apartment,neutral
17573532,really good stay vassilis apartment everything need quite large comfortable apartment close attractions athens need take metro go center aside amazing place stay enjoy,positive
617069749470500799,romanos parents welcoming upon arrival mother made delicious greek canaps romanos took time go map created athens made recommendations go dine studio clean charming especially enjoyed patio morning breakfast eah evening tea fresh orange juice enjoyed neighborhood within walking distance cafes restaurants small grocery store overall positive experience would definitely stay,positive
25229537,stylish place centre athens,neutral
54135537,couldnt stayed jessys house,neutral
11458328,bad neighborhood rubbish everywhere looks like save rooms look like photo much worst uncomfortable stay want turn heater rooms light turns apartment conditioner noisy hear every step outside awful noise insulation close railway difficult connect wifi worked alternately weve seen host arrived called phone see forgot arriving day got instructions get keys etc someone called bell opened door key entered apartment took something gone away,negative
26044619,apartment long near city center fully equipped comfortable,neutral
940560529172501683,communication vassilis good always prompt answer great coordination even though arrived later planned brthe neighbourhood convenient lot bars nice restaurantes around corner still residential nice walk apartment main sights athens happy stay area brthe apartment comfortable found everything needed stay br br,positive
43980955,terrible stay time arrival considering elevator broken days ago inform us time checkin climb four floors luggage entering apartment whole house smelled dampness windows old sound outside let us sleep morning bed mattress also damaged considering booked apartment nights checked one night recommend apartment,negative
642000946258738647,jul amazing host communicated clearly helped lot place clean stylish amazing view city central close eveything really enjoyed time highly recommend stay,positive
25604646,say truth unfortunately experience haris apartment really bad experience apartment didnt look anymore like one see photos desk chair see photos airbnb anymore room photos airbnb seems taken day bought flat found pretty messy especially really dirtybrwe charged haris something didnt said moved forniture one room ruined wooden floor false brwe didt actually understand works studio entrance house worked therebrone night wife accidentally didnt close proper way entrance doori dont know passing minutes later received long message long raccomandati one anymore neither thinking second could problem even us brlast least tried suggest leave reviewvery politelyin case wouldnt left poor review family thats really much,negative
24284266,great food options way easy walk main attractions,positive
24471629,people friendly app close city centre room small clean unfortunately ac lock shared bathroom door,negative
30395619,pictures little misleading apartment looks much older much sunlight bathroom extremely small water shower gets everywhere door shower bathtub dirty old black marks everywhere also wifi extremely weak bedroom nice clean bed pillows comfortable really cant beat location located literally steps away acropolis touristy part town reason im giving stars location meet dean waited family hours ferry santorini ran late really appreciate waited family got,negative
851893643991822803,nice place slightly center athens decent access public transport plenty supermarkets bakeries fruit vendors around would come back sure,positive
48973908,stayed property days overall experience pretty good wexception minor details one biggest inconveniences lack basic supplies trash bags extra towels since heavily used kitchen end trip trash floating clue wit also taking shower bit challenging hot water continued run every morning rd person taking shower last thing mention plans changed throughout trip left mykonos days fianc asked possible refund nights apartment least partially refund got answer kind inflexible sure would stay hotel would issue place centrally located perfect travelling wfriends family,neutral
31536472,reservation canceled days arrival automated posting,neutral
9471586,everything nice apartment clean well equiped,positive
25072503,people friendly app close city centre room small clean unfortunately ac lock shared bathroom door,negative
23918771,second time aparment says,neutral
31876674,fine stay vs apartment convenient easy minute walk metro station direct stops away central monastiraki station approx mins functional area supermarkets bakeries couldnt find free parking space street minutes paid hr nearby carpark,neutral
5952349,stay alexandros apartment extremely disappointing emailed four times sent multiple messages air bnb arriving confirm would meet us arrived respond single message check us course threeday stay come meet us respond messages air bnbs host always come greet us spent time giving us recommendations things see city apartment subpar compared photographs air bnb apartment dark nearly bright inviting photographs indicate stayed dozen air bnbs past five months far worst one apartment dirty spore bearing mold coffee maker live exposed electrical wires covered foil others bulbs roughly attached broken mirror bedroom emailed come remove safety issueof course received response come remove kitchen full kitchen ad claims includes one burner toaster oven shower curtain entire washroom gets wet showering upon arrival none dishes appeared properly washedthere food caked dishes everything glasses cups utensils dirty beyond use apparent hes got money doesnt care highly recommended anyone stay even adventurous disgusting,negative
5033300,place really bad situation athens find place live soon possible chose nicoles house since area suits daily commute reviews pretty good firstly spoke phone warned following issues moment got inside house boiler wasnt working couldnt take shower friend nicole came plumber fix issue problem fixed later noticed towels wet due extreme humidity house house extremely cold inside heating except air conditioning unit wasnt really working well also space heater would work kitchen tried use one electrical device room power cuts moreover appartment humid modl everywhere kitchens walls photos show clothes dryer would spill water floor noicy closet holes disgusting bath tub rusted bathrooms window shutters also front door big hole floor many places big cracks hidden carpet windows shutters rusted finally warned entryphone wasnt working bad condition finally warned entryphone wasnt working bad condition                                                                                                                                 ,negative
668141915260959838,doros great host communication quick easy beginning provided clear instructions get flat airport made life lot easier also guides maps etc flat us use helped us plan time athens must see suggestions flat old everything required time really enjoyed stay,positive
12692563,stathis,neutral
36972141,appartement everything needed big living room good equipped kitchen cute terrace bring moskito spray wanna sit outside eveningbrthe bathroom small make work negative thing noisy neighborhood x security x wakeup alarms apartment went early mornings downstairs dog barking frequently maybe bad luck wrong time wrong place knows brbrcheckin easiest ever keylock front door,neutral
51257465,convenient place stay near sepolia metro found easy travelling house necessities making super comfortablealso pygmalion easily available also came metro day meet uswill recommend everyone,positive
33467390,elpidoforos helpful attentive host apartment highend well worth money already taste today greek life little quirkinesses,positive
14117432,nice stay leandros flat clean big quite far downtown bus meet leandros unfortunately father opened flat friendly website hidden airbnb nice host thanks see maybe next time,positive
23002507,really enjoyed stay francis davids apartment well located close shops attractions bars eateries couple minutes walk everything youd want see john welcoming helpful wont disappointed dont eat fruit decoration yamas,positive
23318489,jennifer christos flexible since requested apartment quite short notice christos handled transfer apartment keys gave us final instructions flat friendly uncomplicated organized didnt meet jennifer prepared transaction provided accurate directions information flat unfortunately photos flirt line inaccuracy firstly smokers flat theres unpleasant smell bothers photos also gave us impression view acropolis although rooftop apartment building blocking view direction lastly although decorated give impression womans touch bachelor pad expect shabbiness washing machine luxury otherwise kitchen bathroom really basics ok nights especially youre planning spend much time apartment location huge plus central easy get surprisingly quiet get quiet nights capital city luxury reasonable price rooftop terrace redemption,neutral
594852284705595972,pluspoints accommodation separate independent lock secure door pass two attractive terraces exit street via secure doorinawall located higher reaches exarcheia foot strefi hill real greek neighbourhood well away anything touristy quite high elevation air cleaner downtown accommodation clean attractive much inventiveness creativity gone interior design theres adequate wifi decent shower hosts romanos mother father pleasant people course always negatives well accommodation negatives kitchen tiny consisting basically top small fridge theres kitchen sink use one bathroom five steps main room small theres tv occasionally night loud traffic heard inside room needed use earplugs,neutral
17247562,manolis friendly reacted straight away questions lives adjoining flat easily reachable issues flat everything location exactly described directly front acropolis central negative bathroom really tiny comfortable shower directly toilet fine short stay though,neutral
4326450,francis ktena apartment well equipped situated centre athens central bus station metro station approximately metres apartment,neutral
848280312658923210,top house great facilities lot space katerina amazing host gave us tips things eat around area prepared food us breakfast helped us transport house well located walking distance everything wanted athens,positive
25299256,stayed ralous apartment nights month old baby apartment met expectations absolutely perfect location brilliant close city center plaka acropolis apartment safe secure clean pleasant many home comforts added lovely soap bathroom lots books read excellent folder full best things doseeeat area really helpful best thing liked apartment kitchen well stocked food light dinner yogurt breakfast bottle wine tasty cookies jar little trouble washing machine probably user error matter laundry close wonderful apartment would recommend anyone visiting athens,positive
943445885602138563,penthouse fantastic clean almost better picture airbnb location monastiraki also safety give soho feeling min metro station min hrs open bakery min mini supermarket min walk get ermou street well br brbut one thing liked superb service vanessa told arrival late around ferry delay around hours penthouse vanessa wait us entrance told us many small detail house gave us tips restaurant sighting stickbar restaurant patriarchou ioakim good left apartment almost superb service also helped us checkout transport airport br brnicoletta gave us much useful info santorini well takeoff well kindly thank wonderful experience br br br,positive
663724105114171077,juls place nice neighbourhood minutes walk city center arrangement apartment extraordinary wellequippedbrunfortunately gas working jul keen helping us couldnt resolve issue without specialist due apartment quite cold november turned heating function air conditioner could raise room temperature maximum bri broke white ceramic soap dispenser replaced plastic one jul called board paying however jul requested pay eur replacement felt way much sent eur airbnb cause think thats fair price soap dispenser took expensive product ikea reference,neutral
19481423,first accommodation problem airbnb booked room ac people arrived beds able room didnt ac summer athens really hot first night terrible opened window street really nosing closed temperature inside unsupportable tried change room staff really friendly couldnt resolve nothing square located bb looked really bad believe prostitution point lots homeless drugged people sleeping street didnt feel safe bathroom dirty bad smelling breakfast simple nice didnt offer staff h reception booked nights decide leave sleep airport comfortable didnt recommend,negative
21389046,pavlaras wife nice us pick us airport leave us flat nice price flat central area athens really close omonia metro station however area really dirty full drug addicts drug deallers homeless people hookers flat bit old full old stuff really cheap apartment think expensive opinion sorry,neutral
28712157,andronike thank much everything brthe house comfortable cozy close metro station center close aktopolis area house cleanbri satisfiedbr,positive
27594211,hi everyone unfortunately couldnt hosted dimitrios strike athens airport fair nice refunded totality,negative
1980894,arriving athens headed towards athens fish spa told check reading previous reviews speaking fotis prior knew could check noon unfortunately meant wait coffee shop two hours bags finally able check walked short distance apartment photos listed posting exactly apartment looked real life great location short distance acropolis many shops restaurants close never got meet fotis directly checked stay would definitely go back apartment staying athens complaint able flush toilet paper found unsanitary understand plumbing probably different used hard break habit overall great stay,neutral
16238362,good experience small budget,positive
21258856,cockroaches kitchen night walking around dirty sofas seemed picked street dangerous area full refugees street first day wallet stolen subway station close place door building opened apartment keys since must locked security reasons,negative
27487575,loved stay dimitris gave us warm welcome long flight room spacious clean felt like home pleased visit acropolis national archeological museum wander athens neighborhoods centrally located thanks dimitris hospitality restaraunt recommendations,positive
33035080,except bad smell lobby efis fault everything fine,neutral
18101435,nice clean apartment great upscale part athens host nicky helpful anything needed easy get airport direct train takes min would recommend place,positive
39980872,one best places ever holidays clean cosy comfortable location neighborhood ideal didnt meed maria personally danillo always kindly responsive thanks maria,positive
25053081,single room apartment rooms believe shared dining area bathrooms towels provided close omonia square staff spoke english helped us find bus station later travels easy directions given airport,neutral
27803397,clean apartment necessary equipment stay days athens perfect people location could better minutes walk distance acropolis national museum metro shops etc absolutely nothing negative say description accurate thanks dimitris,positive
897760585362653564,could better neighborhood central could easily accessible metro apartment nice clean served needs even came stocked coffee dimitris helpful needed didnt bother us didnt lives right upstairs highly recommended,positive
36993248,paul awesome hostbrhe even picked us airport first day didnt pay extra tax metro airportbrbrthe apartment weell located mins away train station even take walk acropolis farbrbrthe apartment equiped everything needbrbri really recommend apartment book come back someday,positive
746883578019905281,exceptional experience met maria romanos brother provided homemade greek snacks breakfast detailed directions go around warm welcome checkout really easy since leave early morning simply leave keys front door garden along colorful decoration pretty esp spring location overall close city center inconvenience carry luggage way nearest metro underestimated distance number traffic lights anyway highly recommended,positive
16278136,lovely quiet apartment perfectly located right across southern slope acropolis right around corner acropolis museum manolis good host helpful unobtrusive gracious hes even made little book advice info recommendations proved quite useful would recommend place anyone,positive
19873754,good points lot good near metro transportation near archeological museum good neighborhood urban gritty traffic noise rather constant operation four sleeping rooms two bathrooms kitchen little foyer sixth floor older building ambiance shabby flea market really dirty particularly clean real locks bathrooms breakfast joke three slices bread two cookies little container butter one jam host resident must rely considerate behaviour fellow guests assured awful particularly good,neutral
19279473,staying really awful flat untidy smells bad bedclothes old sometimes holes think stale smelled bad really dissappointed apartments everything dusty broken window covered scotch tape room inspite flat offered people cups even teapot ventilation heater towels wet time forgot shampoo shower gel even soap sheets towels drying previous tenant smelled like wet really long time also host forgot pay wifi turned several days location good appartmets situated something like japantown noisy addition even didnt see host woman nearby shop gave us key told go guessing open window bedclothes wifi password things,negative
19361742,photos doesnt suit real state appartment therefore really close archeological center go walking appartment really poor neighbourhood flat really bad surprise compared pics really clean really old good point welcoming greeks really nice never saw miglen friendq,negative
24996919,place clean basics old problem area bcz bad full prostitutions pimps abd thefts wallet stolen,negative
18860019,photographs misleading expect find roof garden pool tub shade roof garden cannot practically enjoy top floor till pm sun apartment poorly cleaned shutters bedrooms located non friendly neighbourhood communication host bad since would answer phone neglected apartment lend fun friends,negative
28190751,reservation canceled days arrival automated posting,neutral
20868157,haris seems like great guy unfortunately place ready guests brdirty gum floors old shoes strewn beer bottles pool brvery poorly maintained shower doors missing drywall peeling walls blinds broken stuck door locks disabledbrmost importantly safety concerns heres fewbr cant lock apartment locks disabled meaning anyone app code unlock apartment inside scarybr roller blinds stuck one bedrooms escape theres fire cant get front doorbr pool large tarp attached balcony rail either blows pool drowning hazard little ones needs put edge balcony falling hazard th floor crazybrall price point good rooftop pool maintenance cleanliness safety issues far outweighed price brrecommend go elsewhere,negative
31300825,doros friendly polite really helpful guy even escorted us train station apartmentoverall apartment comfortable negative really old convenient location really close downtown athensi really enjoyed staying would definately stay need arises recomend anyone wants close downtown athens,positive
27286176,location right middle town perfect coming car parking bit challenging hosts helped us brtake account coffee water soap bring brother great experience host great best help accommodate needs,positive
38255365,flat spacious comfortable clean met danilo provided airport pickup tour day much kindness patience hosts available questions allowed leave couple hours later checkout loved neighborhood bakery local stores ability walk many sites great place stay,positive
28247898,stathis airbnb close pretty much anything would want athens check smooth apartment clean thanks letting us stay,positive
25798885,really wonderful time ralous place went way help us get airport check called us personally make sure everything went smoothly apartment clean well organized traveler neighborhood loved close enough everything walk unique touristy amazing bakery right across apartment cute coffeewine cafe right behind made great start day highly recommend thank ralou wonderful time,positive
49351414,overrated place far away barely clean avoiding airbnb greece seems obvious solution lack offer encourages skyrocketing prices poor equipment,negative
695446670167500770,unfortunately cancelled trip athens couple hours due work reasonand called host andonis let know hes friendly personbtw bri gave stars live athens professionalism working clients first impression important host handling client first time well,neutral
16227154,manolis friendly reacted straight away questions lives adjoining flat easily reachable issues flat everything location exactly described directly front acropolis central negative bathroom really tiny comfortable shower directly toilet fine short stay though,neutral
17416211,nice comfortable apartment central cant believe bathroom small ok vacation stay manolis nice friendly even though arrived hours late due flight problems communication super easy thanks,positive
26806564,stayed foris apartment one night would definitely recommend others booked one day earlier response host immediate met foris cause athens problem apartment keys took nearby grocery shop apartment clean descent walking distance katechaki metro station bad thing say apartment bit bad odor kitchen area,neutral
5731498,well received mother alexandros showed us around shops left city maps apartment limit correct older pictures especially bathroom cleanliness unsatisfactory difficult cook breakfast advice rather couple located main road lot traffic lot noise room away accommodation located minutes downtown foot price rental correct,neutral
788363859397125468,dimitri waiting us despite fact boat coming late delayed place clean spatious close everything relatively quiet central little minus cold shower morning solar panel heated,neutral
37106154,safe area lots drugsnot cleanpoor wifi quality apartman outdated,negative
16513508,clean play stay,neutral
16221281,really nice apartment helpful owner problems leaving place early morning left us snacks useful guides athens totally recommended,positive
15878869,great stay apartment leandros easy go city center bus even foot apartment everythig need citytrip athens leandros host knows travellers want need responds really quickly helpful,positive
50572315,dimitris welcoming accommodating time arrival departure area central animated week bit gloomy sundays nights,neutral
17259003,host canceled reservation days arrival automated posting,neutral
31586732,host canceled reservation days arrival automated posting,neutral
5732674,stay alexandros apartment extremely disappointing emailed four times sent multiple messages air bnb arriving confirm would meet us arrived respond single message check us course threeday stay come meet us respond messages air bnbs host always come greet us spent time giving us recommendations things see city apartment subpar compared photographs air bnb apartment dark nearly bright inviting photographs indicate stayed dozen air bnbs past five months far worst one apartment dirty spore bearing mold coffee maker live exposed electrical wires covered foil others bulbs roughly attached broken mirror bedroom emailed come remove safety issueof course received response come remove kitchen full kitchen ad claims includes one burner toaster oven shower curtain entire washroom gets wet showering upon arrival none dishes appeared properly washedthere food caked dishes everything glasses cups utensils dirty beyond use apparent hes got money doesnt care highly recommended anyone stay even adventurous disgusting,negative
23464427,would stay small areas improvement im sure host address since communicative prompt everything else,neutral
21236146,apartment big comfortable guests basics need short stay short walk city center night area didnt feel safe,neutral
39245502,loved large balcony close enough walk public transport secluded enough quiet relaxing highly recommend place athens,positive
29035565,marilias apartment nice colourful comfortable place relatively near acropolis hill minutes walk even better behind filopappos hill get incredible views athens marilias kitchen wellstocked equipped bed master bedroom extremely comfortable wifi strong fast water heater work unfortunately even left hour toilet surprisingly small im tall trouble moving around windows hard open close old key transmission smooth enjoyed staying apartment thank marilia,positive
735298804049890650,room nice image romanos also nice mother prepared traditional food us romanos also speak germany convenient us communicate im satisfied room chance athen still choose room house nearly main viewpoint nice memories athen,positive
12327895,even area isnt nicest super well connected public transport directionspiraeusairportcenter aikaterini super quick communicating provides information details need,negative
1900810,arriving athens headed towards athens fish spa told check reading previous reviews speaking fotis prior knew could check noon unfortunately meant wait coffee shop two hours bags finally able check walked short distance apartment photos listed posting exactly apartment looked real life great location short distance acropolis many shops restaurants close never got meet fotis directly checked stay would definitely go back apartment staying athens complaint able flush toilet paper found unsanitary understand plumbing probably different used hard break habit overall great stay,neutral
13382357,unfortunately eleni could receive us organized everything went well us flat nice spacious quite well situated near tube station,positive
605426831514581714,reservation canceled days arrival automated posting,neutral
652190993338651351,even due covid finally havent able reach athens jul made best ensure us safe confortable arrival hope well opportunity come enjoy appartment situation better,positive
5943288,nice stay appartment huge clean alexandros helpful stay handover without problem,positive
31086514,fine stay vs apartment convenient easy minute walk metro station direct stops away central monastiraki station approx mins functional area supermarkets bakeries couldnt find free parking space street minutes paid hr nearby carpark,neutral
775380835022154474,enjoyed short stay tram stops north city center able safely park car street outside house,positive
20226137,daphne made feel welcome helpful upon arrival studio looks exactly pictured perfect neighborhood ideal lots cafes restaurants boutique stores pleasure stay charming kolonaki studio probably one best airbnb experiences ive definitely stay ever come back athens,positive
2224282,arriving athens headed towards athens fish spa told check reading previous reviews speaking fotis prior knew could check noon unfortunately meant wait coffee shop two hours bags finally able check walked short distance apartment photos listed posting exactly apartment looked real life great location short distance acropolis many shops restaurants close never got meet fotis directly checked stay would definitely go back apartment staying athens complaint able flush toilet paper found unsanitary understand plumbing probably different used hard break habit overall great stay,neutral
743994325041241035,place described area residential authentic feel,neutral
17186613,manolis friendly reacted straight away questions lives adjoining flat easily reachable issues flat everything location exactly described directly front acropolis central negative bathroom really tiny comfortable shower directly toilet fine short stay though,neutral
25003158,friends staying week athens katerina nice give us directions get place list prices transit system brochures different attractions brthe house clean beds comfortable sleep would recommend place stay place far city center easy get metro br,positive
772865837054986577,clean quiet location exactly shown pictures,neutral
22800822,wow one kind nothing like,negative
812121981209623961,apartments conveniently located guests find lot cafes restaurants shops friendly owner spoke city sights transport provided maps apartments comfortable furniture loved apartment thank marinos,positive
29323569,host canceled reservation days arrival automated posting,neutral
755521198778744807,                    br           br valerios br br   casavathel      ,neutral
19095764,really airbnb home actually renting single room block shared flats therefore living room kitchen bathroom etc shared guests really bit like renting private room hostel would say reception however wasnt helpful knowledgable didnt seem clear times would open leading confusion general found bathroom really grimy surrounding area bit dodgy honest may better booking standard backpackers hostel centre town said want somewhere cheap crash night full group three people would pretty decent,negative
12298777,home well placed athens host nice welcoming house quite dirty also said kitchen one bedroom rest rooms practically windows one giving inside small super dirty courtyard kind trash around overall disappointed especially view prize paid,negative
51573244,everything expected except unable use hot tub stairs top floor broken due issue neighbors unfortunate booked place use hot tub views acropolis able use rooftop deck although haris refund us euros volunteered without us asking appreciated want let future guests know hot tub may available use,negative
915780463533650904,fantastic location clean comfy highly recommend,positive
51201887,stayed different airbnbs trip italy greece one disappointed expensive splurged wanted bedrooms got found air conditioning living room working four us sleep living room couch mattress also decided splurge airbnb hot tub find full green slime lastly airbnb europe allow us drop luggage cleaned lot traveling airbnbs let us leave luggage way except one disappointed airbnb excited ended uncomfortable despite expensive far,neutral
5879722,warmly received alexandros mum upon arrival appartment clean convenient alexandros quite available requests ac room working well since appartment right beside main street could noisy night nice stay thank alexandros,positive
30123401,faulty travel arrangements part forced us forfeit stay athens didnt notice mistake days prior point didnt affordable options get fenia understanding situation even offered us partial refund changes still make former host always treated folks travel mishaps like pleased extended treatment cant specifically speak place dealing fenia star experience hope get chance stay next time,negative
17494323,although photo room flat fit description amenities listed top building first floor terrace flowers website hidden airbnb terrace balcony bright big open space lot fresh air windows old dirty look onto high wall dont open centimetres importantly airconditioning wireless connection electric fan mobile internet usb stick given location flat first floor back facing high wall rarely strong enough signal anything online bed single bed uncomfortable mattress one room cook sleep place also stayed weeks september nowhere hang towel bathroom plug bathroom sink didnt work bathroom door window didnt close properly electric socket hanging wall mentioned issues broken light fitting fixed myslef end nothing done entire weeks unbearably hot without aircon filled mosquitoes opened windows description apartment word word exactly owners apartment calls diamond offered choice moving flat however although top floor balcony aircon better internet signal usb stick refrigerator vital greek climate expressly requested first email flat perfectly functioning internet work perfectly took full week get functioning due problem stick since owner actress busy schedule felt extremely difficult reach little interest fact also priority paying customer advantage flat location would suggest owner fit aircon put fridge flat either properties viable options one person dont mind aspects good location however spent time flat staying final nights star hotel swimming pool rooftop terrace cost e night breakfast president hotel wish stayed whole trip,neutral
26435373,foriss place worked well two nights athens conveniently located warm fans open windows enough get comfortable though one two mosquitoes entered apartment instructions get apartment easy follow got problem get meet foris meet george questions answered promptly,positive
41345375,soulas flat perfect rest stop journey brbrher beautiful stylish apartment immaculate incredible views safe friendly neighborhood perfectly located athens frequented sites brbrsoula great communicator prepares guests well wonderful stay brbrive used airbnb globally times best place best value far brbrthank youbrbrhighly recommended,positive
5012597,cosy warm artsy well equipped clean place everything need including cute balcony two bed confortable ac lifesaving panormou lively safe area reach syntagmasquare within minutes metro immediately felt home wouldve loved stay bit longer thankyouuuu nicole,positive
26118125,great location perfect place,positive
29706436,fenia really helpful host second time stayed place apartment comfortable walking distance main areas dont even need use public transportation,positive
23880028,host amazing ended landing later expected close midnight got apartment tatiana waited us gave us rundown neighborhood athens general described transit system provided tips different places go personalized map apartment really cozy clean everything would need comfortable stay best two air conditioners highly recommend staying,positive
11477359,even area isnt nicest super well connected public transport directionspiraeusairportcenter aikaterini super quick communicating provides information details need,negative
25844146,location couldnt better close acropolis city centre haris welcoming keen help thanks,neutral
661314,apartment clean neat everything possibly need stay close markets bakeries shops metro bus stops min walk panamarou station across gyro souvlaki joint delicious cheap thoroughly enjoyed stay emanuel great host wont disappointed june tom lisa,positive
50719492,one best airbnb experiences ever would definitely come backbri travelled lot one beautiful flats ever lived inbrthe loft amazing top line design items hitech gadgets could clean luxurious extremely comfortable bed soft towels amenities need wonderful shower bathroom areas cool architectural builtinsthe view especially night acropolis city lights breathtaking breakfast sunny dining room overlooking sacred rock acropolis parthenon priceless br brthe location prime secure close nightlife main sights short walk acropolis plaka monastiraki square neighborhood vivid boembran top professional friendly host took care everything respond immediately requests,positive
24986072,first time athens grateful clear directions location miglen upon finding location girlfriend greeted miglen friendly helpful staff room clean seemed well kept however would say neighbourhood room located didnt seem safe one many persons homeless seemed drug addicts streets girlfriend uncomfortable coming home night time mostly opted catch taxi home added measure safety even locals warned us area overall would say accomodations staff good location detracted overall enjoyment stay athens,neutral
24036233,didnt end staying unfortunately cancel however francis nice easy communicate,neutral
1627870,wonderful stay fotiss apartment centrally located busy plaka district close syntagma station within easy walking distance historical acropolis apartment large beautifully presented everything need short long stay athens met john showed us everything worked gave guidance eat etc couldnt easier already recommended friends fellow travellers met journey,positive
17918303,apartment directly next olympic stadium minute walk syntagma squaremetro station minutes acropolis apartment looks like pictures alex met us keys apartment provided useful house manual included lists nearby restaurants taxi numbers etc,neutral
