id,review,sentiment
15460654,place absolutely amazing three girls location superb furthermore place huge much bigger person pictures periklis quick respond messages even helped flight mishap arrived later originally planned get chance meet dad met us keys super nice wifi perfect washing machine three balconies hang stuff dry perfect also metro super close definitely another bonus place easily fit people three loved thank,positive
21618263,dear pavlaras thank great stay location perfect great bed great shower basically anything need stay city,positive
28659427,enjoyed time day half athens made place ideal due good location entrance acropolis minute walk around side helped us get bright early got crowded quite street one cut surrounded lots great shops restaurants sightseeing course private balcony amazing eat breakfast come home awesome views city acropolis,positive
17707826,great host great apartment location bit far city center awesome view city makes,positive
15830980,great spacious place quite neighborhood nice small balcony beers fridge highly recommended,positive
30655657,great place staff lovely clean place min walk town would stay,positive
17807430,yavor minos greatest place comparable five star hotel perfectly clean communication arrival quick arranged meet us even late arrival place good located could easily walk sights wanted see little park left front door found great restaurant meze meny english owner could easily translate meny appartment nice pictures shows perhaps even bit better pictures highly recomend stay yavor minos plase,positive
26580121,foris good host waiting late evening advice main sights city prepare breakfast also responded imetiatly took care everything defenetly recommend,positive
31820104,great place,positive
32706567,efi good host us trip athens friendly sharing lot tips guidance go around city apartment located perfectly middle city walkable various sites attractions mention apartment comfortable everything need responsive whatever questions asked emails phone calls awesome last least apartment trendy chic made us felt sad leave ever go athens please dont miss apartment understand recommended strongly,positive
905315,great first experience airbnb easy meet let loft everything incredibly clean set well group including much needed coffee hitting town location perfect exploringan easy walk acropolis shopping district bunch sights thanks much fotis sharing home making one night athens easy memorable,positive
32518015,apartment perfect well located beautiful everything need stay gorgeous view lots day light chic decoration plenty space quiet comfortable clean stayed apartment husband week think perfect place couple wants visit athens enjoy best location rosalina mother nice friendly helpful would definitely recommend apartment,positive
5507933,apartment perfect stay alex brother helpful easy communicate felt home simple walk around find amazing things nearby,positive
29794227,athens expected one best cities ever visited sorry really say much yannis fotini barely appartment sleep say look really nice advices arrival helped us get better experience city apartment everything needed holidays charming located quiet area even central minutes walking city center really enjoyed stay recommend,positive
27570647,apartment great comfortable clean everything new fully renovated location couldnt better blocks away lot bars minutes away key places lije acropolis monastiraki plaka etc dimitris nice host,positive
4895376,great apartment great location lovely welcome alex,positive
14889786,leandro helpful responds quickly helped us transportation restaurants didnt meet person father received us like part family showed us use everything breakfast provided us tea coffee cookies juice water washing machine saved us weeks backpacking without access machine thank booked last minute couldnt believe value price entire apartment clean bright balconies nice get air dry clothes leandros father called leandro arrived could ask anything leandros english perfect never issue leandros fathers english basic enough receive us make us feel home location little far center compared typical hotels etc actually preferred arent tourists everywhere ate nearby square best typical greek meal wasnt fancy felt like locals families others watching football enjoying souvlaki gyros leave enough time arrive certain place didnt know buy bus tickets morning little confusing last day take ferry instead taking taxi expensive took bus metro problem port overall good deal nice hosts transportation problem,positive
23929524,tatiana amazing host super heplful giving recommendations go athens get around best grocery shopping apartment nice perfectly clean practical fully equipped everything anyone might need well located nice quiet neighbourhood far center,positive
19795648,friend mine spended four nights miglens end stay felt satisfied athens city great experience stay miglen five minute walk away omonia square fromwhere take bus metro though added exploring athens almost foot realistic option well flat includes kitchen tools necessary wish cook breakfast hot coffee served every morning great well miglen helpful warm always smiling host takes good care instance friend arrive pretty late athens miglen extremely kind picking us car nice first expression expression stayed us stay two things pointed though bedpillow pretty hard unfortunately comfortable furthermore hot water apartment except shower despite miglens place recommendable,positive
21836256,stayed agis apartment long week end coming straight airport metro following indications arrived anonymous building taking lift reached th level warmly welcome gigantic bay window front us one th wonder world remains parthenon acropolis years history taking breakfast chatting sipping wine eating mezze showering going bed facing acropolis sharing every second wonder world possible thanks absolutely astonishing apartment agis apartment perfect every millimeter square summit design beauty full electronic lights hifi tvs wifi etc work total simplicity contrast thousands years greek civilization exact xxist century life style living made week end fabulous one nowhere athens found better place stay,positive
25791504,really enjoyed staying ralous place easy communicate arranged pick ups drop offs us grateful helpful tips took lot suggestions navigating city amazing location literally minute walk touristy hot spots walked everywhere felt safe,positive
18574577,yagos super friendly welcoming host great view city sweet flat,positive
32324927,really great stay vs apartment flat expected view balcony sensational flat provides things youll need longer stay stayed week kitchen basics isnt oven cooking needs done gas hob generally fairly clean area flat fine fabulous bakery around corner large supermarket within minutes walk flat good half hour centre athens metro fine although take care train lot pickpocketers homeless doesnt make enjoyable journey v helpful communicative suggestions go etc although never actually met v lives block flats would recommend excellent host,positive
28421019,perfect place stay athens alice inn best location amazing view rooftop harry belafronte suite nice long day sight seeing major sights within min walk sit wine rooftop view great price large clean room took metro airport bus cruise ship port easy get,positive
17803900,yagos friend alkis great us nice apart great location recommendable thanks everything,positive
24677721,roulas appartment fantastic comfortable clean exactly see pictures location house within walking distance metro station also several bus stations mini supermaket front house open pm handy roula provided us useful info athens arrived athens daughter waiting us apartment gave us quick tour place let us check pm departure date,positive
26677153,didnt meet foris personally everything settled smooth check inout great value money central close kind transportation bus metro etc connects whole attica,positive
22216332,great experience friend never met kostantino beause really busy work friend nasgave us kind nice welcome apartment cosy warm new something fix bathroom fixed quickly non complaints area city center comfy ad safe athens wonderful kostantino gave us right advices deeply grateful next time definitively come back costantino place grazie patti roby sardinia,positive
27738098,rania accommodating hostess helped make taxi arrangements even demonstration city friendly showed everything needed providing many brochures booklets apartment visitors well apartment nice airy great views balcony terrace brief walk downhill plaka enjoy quieter neighborhood still close everything taxi driver spiros helpful gave good advice visit brief would definitely consider staying apartment,positive
29295905,great time great location great apartment,positive
31355945,others said view balcony great easy get centre nice space enjoyed stay,positive
21138396,think enough good things say mentis apartment firstly host mentis absolutely perfect arrived athens incredibly helpful terms finding wheelchair accessible taxi companies also offered help anything else needed plan trip arrived met us apartment gave us quick tour gave us information needed including marking lots areas interest local map proved useful stay secondly truly believe couldnt found beautiful spacious apartment holiday wed tried apartment everything needed huge beautiful balcony sun trap afternoon location great minute walk main tourist areas also literally minutes away metro tram lines summary would visit mentis apartment heartbeat,positive
31308963,great location easy get around great value price,positive
23851632,great time nice convenient small apparent everything one could possible need tatiana also really nice super helpful tips definitely recommend anyone doesnt mind use public transport min get center neighborhood quite nice well good restaurants coffee places,positive
33162854,great place stay well situated,positive
16225294,wow fantastic location dont think possible stay closer acropolis fantastic stay apartment wouldnt hesitate recommending thank andrew nadia,positive
11366771,good apartment attiki near city center,positive
21090847,costas amazing showed us area greeted us immediately helped us feel settled also helped finding lost bag answered questions would highly recommend place anyone looking beautiful stay great neighborhood,positive
13123584,loved apartment three us us got spare room living room wonderful huge balcony tables chairs couldnt enjoy breakfast outside weather pretty cold sure feels great summer time please note visiting greece cold season really warm inside far aware central heating greece ellens apartment air cons room heating mode well cooling mode didnt feel discomfort kitchen wellequiped case want cook apartment min walk metro station counted least caffes bakery within walking distance also big supermarket minutes aparment felt absolutely safe neighbourhood downtown area metro stations ellens apartment metro system pretty easy never lost ellen replied emails quickly whenever question always got answer highly reccommend apartment stay think especially comfortable place stay longer period time everything need including washing machine thanks lot ellen letting us,positive
29052837,fenia wonderful host met us acropolis station arranged walked us apartment apartment great perfect clean good security modern cozy wonderful lovely stay athens efharisto fenia,positive
15305729,anna fotis fantastic hosts anna met us apartment late arriving waited everything need location brilliant easy access city centre trolley bus every kind shop need around corner apartment bedrooms spacious comfortable everything clean exceptionally welcoming highly recommend staying,positive
23996147,great apartment needed stay athens family five three large beds trick us dimitris nice lives apartment didnt disturb stay available disturbed neighbourhood great plenty bakeries restaurants cafes nearby tailor made cafe couple blocks away best place coffee athens tip arrive ask cafe downstairs call dimitris,positive
22112594,epic place stay athens host strived perfection view comfort apartment hard leave everything phenomenal,positive
21114204,staying mentis place probably best decision whole trip weeks could comfortable mimi mentis mom met us door warm greeting made sure everything sparkling clean us really enjoyed patio large living room although didnt cook loved full kitchen disposal location wonderful well minute walk plaka fabulous restaurantsbarsnightlife trip question emailed mentis responded immediately communication wonderful even arranged transfer airport mimi time us go wonderful driver arrived early take us stay couldnt gone smoothly ever return athens wouldnt hesitate see mentis place available thanks everything mentis wish could met,positive
17863393,much enjoyed apartment roof garden amazing one favorite memories standing th story surrounded garden looking athens area around apartment definitely unique area found multiple organicbio shops buy food water wine pastries bread etc close walked everywhere also coffee shops tavernas places acquire excellent food drinks chill apartment clean comfortable really excellent place,positive
24991059,miglen great host met us outside train station show us place five minute walk away close many sites twenty minute walk heart athens upon arrival gave us map helpful anything wanted great accommodations around would loved another week,positive
28042027,stayed apartment one week girls apartment clean exactly described dimitris friendly communication easy good apartment really central lively neighbourhood walk everything ancient quarter plaka antique buildings well many typical really nice restaurants tavernas bars shops etc would recommend friends trip athens,positive
33266798,richs home great choice first home excatly pictures big bright extremely clean beds comfortable far enough wardrobes rooms separated open big comfortable living room apartment well equipped incl airco fridge cooker tv hifi really everything also got extra towels beach building quiet small street walk metro line directly connected airport night life bars tavernas loud party places next corner good bakery places breakfast within minutes rich hes great host sent us pages user manual incuded everything need know get metro timetables alternative routes later answered questions anything could found every day asked need enything taking care uf us many small presents waited us fresh fruits cold water wine beer sweets attentive dont miss place,positive
10492029,area may welcoming first sight haris sure great stay nice clean flat great air conditioned room nice large bed cable tv wifi theres much miss haris youll feel home street easy find athens first time get turns convenient reach center buses trolleys subway victoria station nearby stations monastiraki haris much accomodating host helped lot finding way intercity buses boats rest trip asked arrival wanted breakfast bought nice attention learned man chatting always interesting fact hardly anything say everything perfectly alright,positive
33001902,apartment absolutely beautiful far better photos show host brilliant job decorating apartment mod cons need met george efis husband upon arrival welcoming accommodating helpful efi offered arrange airport transport prior kind place lovely close public transport centre athens highly recommended flat wonderful hosts lots love asmaa,positive
9728592,haris extremely hospitable went beyond make feel comfortable including making breakfastdinner place beautiful close victoria metro station gets everywhere highly recommend gem,positive
22964226,comfortable apartment great location selfsufficient travelers need much help however small amenities apartment shows attentiveness host apartment first floor window facing street hear cars passing sometimes,positive
31984691,could better apartment beautiful fully equipped furnished taste showing experienced architect behind efi nice welcoming also ready give suggestion might need absolutely recommended,positive
16132023,exceptional location pleasant host one day athens location great importance us perfect place stay short visit easy access metro took airport enjoyed stay unit compact met needs commented past toilet sink shower share small space reminded sail boat might issue showering bathroom floor remains wet dont forget walk socks,positive
3766971,apartment perfect space inside location great definitely recommend people rent apartment francis john christine helpful needs thanks hospitality athens amazing must visit,positive
1743425,loft awesome centrally located right ermou loft clean spacious comfortable never problems noise outside said windows cut noise flat well appointed nice breakfast coffee supplied us also washer area hang clothes needed also visited fish spa massage great would highly recommend flat disappointed,positive
27712150,enjoyed stay great neighborhood great place,positive
21226240,stayed days nice flat big kitchen big living room big balcony flat fullyequipped hot water heating system oven tv everything need bed room big bed first mattress second flat totally similar photos tram minutes away metro station minutes away supermarket minutes away plaka acropolis minutes away traffic lights go everywhere walking go gazi syndagma akropolis plaka monastiraki zeus temple memtis mother kind else,positive
12645042,stahis place within walking distance anything want see literally minutes plaka monistiraki acropolis safe pedestrian street apartment clean comfortable air conditioners worked great well appliances two bathrooms plus small elevator really helped day sightseeing shopping thing note bar courtyard faces back apartment even though youre essentially th floor music goes morning something aware small children communication great really cant beat location,positive
25291932,apartment perfect location relation acropolis ralou informative accomdating host stayed airbnb would recommend place anyone traveling athens,positive
23641949,wow start beautiful apartment place came clean set ready friends relax settle bed comfy wish room aircon kitchen great even great coffee maker although pleasure meet christina responded promptly questions via text got cleaner meet us right front entrance apartment location meters away bus stop walk away temple zeus promise disappointed lovely apartment christina really set bar airbnb experience hope next stays standard,positive
20160171,athens september george really kind friendly moreover appartments perfect exactly photo really great time definitely advise fantastic place anyone george thank much free internet simcard gave us gprs helped lot walking foot unknown streets athens,positive
25460849,apartment lovely terrace amazing runs entire length apartment gives great view apartment spacious clean ranina kindly provided us basic things breakfast neighborhood close major attractions far enough away get experience typical athenian neighborhood three metro stops syntagma square go ranina also extremely helpful giving us advice plan day trip islands overall great experience,positive
26631562,great place stay comfortable clean enjoyed lot nikos super nice provided lot useful information go eat,positive
32770672,efis place could better located close everything transport gardens cafes nightlife acropolis various must sees apartment large comfortable clean comment maybe would nice fruit milk arrival didnt grab supplies breakfast small thing mention terrific stay would highly recommend stylish accomodation,positive
23423790,great stylish roomy apartment fantastic position close everything acropolis abundance bars restaurants shops plaka area good returning weeks island hopping holiday,positive
19965807, miglen                               fact dont see miglen gave much info although many question reply trip sttaf also kind room little old clean closed placed historic sites,neutral
25366708,great pleasure stay roulas place perfect point dparture main worth seeings athns roulas communication welcome professionalism delightful considerations like drops gold unique host highly highly recommended,positive
22871581,th air bnb stayed week trip amazing would give stars place stylish high tech amazing view close everything youd want see hosts arranged transfer east communicate wanted move forever,positive
14906089,leandros apt amazing feel home friends home didnt met athens helped everything always staying touch phone welcomed nice father shows apt gave keys,positive
29254757,perfect thats first word mind describe stay green apartment room clean well decorated comfortable knew moment stepped complex made right choice didnt chance meet fotini say good things yiannis took times explain us amenities gave us tips visit city different perspective gave us map different spots near apartment bakery grocery restaurant honestly doesnt happens often meet someone like yiannis whos really authentic friendly definitely recommend anyone staying thanks well back thats sure,positive
29251510,whole experience superb location fantastic locals warm people,positive
31509913,fantastic area helpful service adorable apartment stay athens cant wait book apartment come back,positive
1368303,apartment lovely really close everything transport links great major sights couple stops away metro didnt get meet fotis friend let us flat really helpful suggestions things locations shops etc would definitely recommend place anyone looking great flat great location,positive
18910018,place great cannot recommend yiannis ably assisted george apartment enough four us stayed two nights perfect great location lovely neighbourhood everything need nearby supermarket restaurants etc pretty close action didnt use public transport whole weekend acropolis sights along way within walking distance apartment perfect well appointed decent size four us two bedrooms opposite sides apartment nice bit space modern comfortable small things really appreciated finding body wash shampoo etc shower though hairdryer plus ability use washing machine clothesline balcony travelling week need clean clothes finally george yianniss offsider met us apartment wonderful showed us around gave us tips go neighbourhood even helped us prepare bit walking tour following day per listing ask yiannis arrange taxi pick airport great one less thing worry trip though use public transport departure problems ever get back athens hope definitely trying stay,positive
22163715,spent three wonderful days athens aris apartmanet certainly part positive experience room view theres nothing add host organized pickup airport assistant welcomed us house showed us everything even gave us mobile phone number could always call help loved apartment modern style comfort also absolutely perfect location middle old town places interest reached within walking distance metro around corner apartment everything provided recommend aris place find stylish home warm welcome,positive
23282326,host amazing ended landing later expected close midnight got apartment tatiana waited us gave us rundown neighborhood athens general described transit system provided tips different places go personalized map apartment really cozy clean everything would need comfortable stay best two air conditioners highly recommend staying,positive
21132675,mentis fantastic host left us free enjoy apartment always available advice recommendations booking us transport airport left apartment well equipped everything need mentis even kindly left us food wine great location quiet street mins central athens top tourist sites would definitely recommend,positive
20307919,george accommodating prior even holiday terms actual flat excellent spacious splendid view acropolis clean minimum mins nearest metro accessible main tourist attractions eg acropolis also surrounded lovely bakeries supermarkets overall pleasant stay would highly recommended anyone,positive
19695688,george awesome host everything perfect hesitate,positive
19373533,great location min walk syntagma square metro bus stops pharmacy restaurants located bedrooms spacious lot towels linens blankets available use bathroom bit cramped mentioned host problem locks rooms toilet airconditioning living room functioning got host offered send electrician soon got message great communication host overall good place stay athens,positive
25419828,incredible time ralous apartment comfortable lovely bedroom living area ralou spectacular host firstly ralou sent us buckets information took london knew safe hands much communications able organise us taxi airport godsend anything asked felt able organise location world right acropolis acropolis museum end road train station minute walk great train system wonderful restaurants coffee shops near nearly didnt need leave area oh course incredible bakery across road lovely family owned always line door understood finally best part us booklet go eat ralou could release guidebook took us everywhere help hidden airbnb maps never short good souvlaki great coffee course great wine couldnt recommend highly enough honestly think ive converted mum air bnb thanks much ralou,positive
33336240,rich fantastic host start finish quick thorough communication place even clean spacious welcoming photos conveyed took care needs place perfect base exploring athens neighbourhood central slightly gritty areas never felt unsafe actually strolled nearby square bite eat night overall would highly recommend listing rich host superb,positive
18854892,rita brilliant time athens thanks much daniella apartment amazing well equipped nice fresh towels shampoos bedding two bedroom ideal modern kitchen whole apartment every little detail made stay comfortable pleasant apartment close shops sightseeing lovely night life gazi wifi worked times view ohh view remain minds able walk balcony see acropolis breathtakingly beautiful highly recommend people stay cosy apartment close everything walking distance sightseeing thank daniella barbara,positive
25093967,four adults stayed two nights apartment well located right vicinity acropolis mins walk opposite famous bakery apartment necessary facilities including washing mc nice stay place like recommend place anyone would like explore central athens foot roula kind host greeted us cherries strawberries cookies also gave us plenty touristic information,positive
30051752,apartment great days stayed shower needs fixed mins heating shower went cold located close resturants metro,positive
23477227,flawless welcome michelis picked us airport met manolis showed us flat exactly photos also took us quick tour neighbourhood restaurants groceries practical things put neighbourhood lot graffiti embraced various street artists fairer description would vibrant exciting street art every conceivable surface elements urban decay elements renewal let looks deceive fascinating neighbourhood never felt unsafe daughters wandering,positive
13731602,nely wonderful place located accessible place place could easily accommodate group ample space place close proximity best sight seeing places mario antzela super helpful stay nelys place days thoroughly enjoyed every moment,positive
26255768,ranina boyfriend perfect hosts kind friendly welcoming since first message sent ranina replied questions perfect spanish came metro station take us apartment really near metro boyfriend waiting us smile glass fresh water really appreciated taking consideration hot weather gave us lot recommendations suggestions stay also left products breakfast apartment perfect necessary may need breakfast terrace fantastic thanks lot everything really enjoyed stay,positive
14499764,highly recommended stay leos apartment absolutely wonderful everything needed readily available great communication thoughtful host would definitely stay thanks leo,positive
25465763,ralou excellent host prompt email responses genuinely interested making stay pleasant took taxi airport athens organized ralou convenient apartment lovely minute walk lots sights like acropolis agora enjoyed stay immensely would love come back someday,positive
6303494,location apartment excellent clean really close everything walk everywhere communication alexander mother perfect definitely go back girlfriend stay great value money,positive
23917845,tatiana hospitable person apartment cozy well equipped location prime worth money good communication city center,positive
19279473,great location min walk syntagma square metro bus stops pharmacy restaurants located bedrooms spacious lot towels linens blankets available use bathroom bit cramped mentioned host problem locks rooms toilet airconditioning living room functioning got host offered send electrician soon got message great communication host overall good place stay athens,positive
26242149,ranina great host kind full interesting suggestions apartment really lovely near city center cool location restaurants bar caf love,positive
29869504,though speak long believe yiannis fotini kind welcoming organised hosts apartment charming stylish well equipped though bit chilly local area great yiannis fotini provided map local area suggestions ease beautiful view olympic stadium hill missed short loved would highly recommend apartment hosts,positive
5571167,good location walking distance touristic sights tourist aspire wonderful park nearby excellent hosts big full light flat though bit noisy due closeness road center,positive
25482775,staying raninas flat real pleasure made athenstrip wonderful experience apartment really clean cozy central trips foot spring summer guess roof teracce would highlight,positive
14088755,great stay airbnb value money everything apartment felt comfortable staying place doesnt feel like airbnb feels like home neighbourhood rather quiet night safe ladies take note people around area helpful though really understand english area near acropolis took taxi main road lenorman cost euros dont bother take train bus confused buy bus tickets else board bus nearest train station quite far away via bus also comment helpful leandros booking taxi us father rush open door us accidentally close door leaving airport help really much appreciated recommend people stay leandros place sure,positive
31879553,efis place amazing location excellent apartment spacious efi kindly organised pick drop airport thank efi excellent host cheers vicki,positive
25125590,roulas appartment fantastic comfortable clean exactly see pictures location house within walking distance metro station also several bus stations mini supermaket front house open pm handy roula provided us useful info athens arrived athens daughter waiting us apartment gave us quick tour place let us check pm departure date,positive
10993,stay emmanouil home comfortable quite perfect apartment exactly described listing cabs easy find important sites athens close rooms spacious comfortable us arrived pretty late emmanouil gracious helpful despite late hour instructions get place impeccable even left us maps guidance restaurants try places see stayed night place wish could stayed longer highly recommend apartment,positive
22721211,photos view justice great view acropolis many great taverns cafes doorstep yet quiet apartment amazing view found hard leave chose eat thoroughly enjoyed well kept apartment check easy also,positive
20349011,really pleasure stay georges house perfect start journey city green area lot trees side road view cannot better george team helpfull also according transfer airport pireaus really recommend everybody,positive
